id,dimension,subtask,specialty,difficulty,stem,question,options,reference_answer,rubric,source_type,deid_applied,deid_checklist,notes
CCHARD-PUB-0011,scenario_decision,T05_diagnosis,外科,Expert-Hard,一名70–79岁女性接受临床评估。主要表现包括右腕背侧包块逐渐增大，质软可搏动，触痛(+)，局部皮温稍高，活动度可。影像或功能评估发现超声示搏动性无回声团块，动脉壁连续性中断，与桡动脉相通，彩超见双期双向血流频谱、造影结果支持右桡动脉近腕部大小约10mm×7mm假性动脉瘤,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""右桡动脉假性动脉瘤"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""冠心病"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0012,scenario_decision,T05_diagnosis,妇科与生殖医学科,Expert-Hard,一名60–69岁女性接受临床评估。主要表现包括绝经后女性，出现下腹胀痛半个月。实验室要点为CA125显著高于参考范围1297U/ml、HE4高于参考范围389pmol/L。影像或功能评估发现彩超示左侧附件区不均质低回声团，右附件区混合回声包块，盆腔腹膜增厚伴积液、CT示腹腔积液及腹膜后淋巴结肿大,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""卵巢高级别浆液性癌伴腹膜种植及多发淋巴结转移"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""恶性腹膜腔积液"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""贫血"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0013,scenario_decision,T05_diagnosis,心血管内科,Expert-Hard,一名30–39岁女性接受临床评估。主要表现包括新生儿期超声及CTA结果支持主动脉峡部内径显著缩窄，伴血流速度增加及舒张期逆向血流。影像或功能评估发现胎儿及新生儿期超声可见主动脉弓峡部内径显著小于动脉导管，CTA可见峡部直径约2.6mm，弓部2.8mm，伴扭曲及“搁板样”改变,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""主动脉缩窄"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""主动脉弓发育不良"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""主动脉瓣二叶瓣"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":4,""name"":""动脉导管未闭"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0014,scenario_decision,T05_diagnosis,急诊与重症医学科,Expert-Hard,一名30–39岁男性接受临床评估。主要表现包括高热、呼吸困难。实验室要点为肺泡灌洗液甲型流感抗体阳性、嗜酸性粒细胞高于参考范围72%。影像或功能评估发现胸部CT可见双下肺背段肺泡浸润渗出,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""甲型流感病毒相关性重症肺炎"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""急性呼吸窘迫综合征"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""耐甲氧西林金黄色葡萄球菌肺部感染"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":4,""name"":""全血细胞减少"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0015,scenario_decision,T05_diagnosis,感染科,Expert-Hard,一名40–49岁男性接受临床评估。主要表现包括双下肢肌肉酸胀性疼痛伴硬结感，压痛明显，发热38.8℃，体重下降5kg。实验室要点为血旋毛虫抗体阳性。影像或功能评估发现肌肉活检发现旋毛虫包囊及幼虫,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""旋毛虫病"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0016,scenario_decision,T05_diagnosis,泌尿外科,Expert-Hard,一名40–49岁女性接受临床评估。主要表现包括该病例半年消瘦，无肉眼血尿，尿常规红细胞阳性。实验室要点为尿常规红细胞（+）。影像或功能评估发现经直肠超声见膀胱右侧壁低回声区，呈筛孔状结构，CDFI示血流信号丰富、CT见膀胱右下方软组织团块，点状钙化，膀胱壁光整,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""膀胱海绵状血管瘤"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""盆腔少量积液"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""无"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0017,scenario_decision,T05_diagnosis,消化内科,Expert-Hard,一名20–29岁男性接受临床评估。主要表现包括反复腹痛，排便次数增多，粪便变细或不成形，消瘦，食欲减退。实验室要点为ESR高于参考范围27mm/h、CRP高于参考范围49.2mg/L。影像或功能评估发现钡灌肠示回盲部和升结肠黏膜不规则，多发充盈缺损，肠腔狭窄、腹部CT示末段回肠、盲肠、升结肠管壁增厚伴多发结节状增殖灶,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""克罗恩病（A2L3B2，活动期，重度）右半结肠切除术后"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""不完全性肠梗阻"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""营养不良"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":4,""name"":""肛周溃疡"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0018,scenario_decision,T05_diagnosis,皮肤科,Expert-Hard,一名40–49岁女性接受临床评估。主要表现包括下肢、足及臀部暗红斑疹，边缘略高，卫星状皮疹，中间有正常皮肤，不对称分布、皮疹伴浅感觉障碍，局部无汗。实验室要点为麻风特异性片段realtimePCR阳性、麻风菌特异性抗体LID-1和ND-O-BSA阳性,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""界线类偏结核样型麻风"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""麻风I型反应（消退期）"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0019,scenario_decision,T05_diagnosis,眼科,Expert-Hard,一名50–59岁女性接受临床评估。主要表现包括双眼红、视力下降，眼脸粘连，病程慢性进展，伴口腔溃疡史。实验室要点为ANA1:80阳性，其余相关抗体阴性。影像或功能评估发现共聚焦显微镜示角膜上皮及基质细胞激活，大量树突状细胞浸润，结膜瘢痕纤维增生,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""双眼瘢痕性类天疱疮"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""双眼结膜瘢痕化伴脸球粘连"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""左眼角膜水肿混浊伴新生血管"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":4,""name"":""干眼症"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0020,scenario_decision,T05_diagnosis,神经内科,Expert-Hard,一名50–59岁女性接受临床评估。主要表现包括间断发热17个月，头痛9个月加重2月余、颈强、Kernig征阳性。实验室要点为脑脊液压力240mmH₂O、脑脊液白细胞高于参考范围（15×10⁶/L）。影像或功能评估发现头颅MRI增强可见脑膜异常强化、脑室增大,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""新型隐球菌性脑膜炎"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""免疫功能低下（长期激素使用史）"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""高血压病"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0021,scenario_decision,T05_diagnosis,耳鼻咽喉科,Expert-Hard,一名70–79岁男性接受临床评估。主要表现包括左侧颈部肿物半年，渐进性增大，无疼痛及呼吸吞咽困难。实验室要点为穿刺活检病理：浸润性鳞状细胞癌、免疫组化：CK5/6(+)，Ki-67约50%，P53约70%。影像或功能评估发现电子喉镜：左侧梨状窝饱满、PET/CT：左侧梨状窝FDG代谢增高，SUVmax4.2；多发颈部淋巴结FDG代谢显著增高，SUVmax最高19.4,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""左侧梨状窝鳞状细胞癌伴颈部淋巴结转移"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""纵隔及双肺门淋巴结肿大"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""高血压病"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0022,scenario_decision,T05_diagnosis,肿瘤科,Expert-Hard,一名10–19岁男性接受临床评估。主要表现包括青春期男性，左乳肿物质硬，边界不清，活动度差，皮肤微红。实验室要点为免疫组化：Vim(+)、Desmin(+)、MyoD1(+)、Myogenin(+)、Myoglobin(+)、Ki-67约40%。影像或功能评估发现乳腺B超示左乳腺内低弱回声区伴血流信号、胸部CT示左前胸壁软组织占位性病变,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""左侧乳腺横纹肌肉瘤"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""骨髓转移"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""血小板减少"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0023,scenario_decision,T05_diagnosis,血液科,Expert-Hard,一名50–59岁男性接受临床评估。主要表现包括反复发热2个月余、头痛。影像或功能评估发现PET/CT示双肺弥漫磨玻璃灶伴代谢增高、肝脾体积增大代谢增高,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""血管内大B细胞淋巴瘤"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""发热待查"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""双肺弥漫性磨玻璃影"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":4,""name"":""肝脾肿大"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0024,scenario_decision,T05_diagnosis,风湿免疫科,Expert-Hard,一名60–69岁男性接受临床评估。主要表现包括乏力、全身非凹陷性水肿。实验室要点为FT3、FT4显著低于参考范围、TSH显著高于参考范围,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""免疫治疗相关甲状腺功能减退症"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""甲状腺功能减退性肌病"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""免疫治疗相关性肌炎"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":4,""name"":""左肺非角化型鳞癌术后"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
CCHARD-PUB-0025,scenario_decision,T05_diagnosis,骨科,Expert-Hard,一名80–89岁男性接受临床评估。主要表现包括颈部及双肩疼痛，双手麻木疼痛，双上肢及双下肢肌力下降，双侧Hoffmann征阳性。影像或功能评估发现颈椎CT可见C1~C2软组织增生致椎管狭窄、颈椎MRI可见C1~C2椎管严重狭窄伴脊髓信号异常,请列出最可能的主要诊断及必要的次要诊断，按临床重要性排序；仅依据病例资料作答，并标明仍需验证的不确定诊断。,null,"{""diagnoses"":[{""rank"":1,""name"":""寰枢椎不稳定伴脊髓受压"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":2,""name"":""颈椎病"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":3,""name"":""类风湿关节炎"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""},{""rank"":4,""name"":""慢性阻塞性肺疾病"",""certainty"":""参考资料支持；应结合公开病例信息判断确定性""}]}","{""scale"":[0,100],""criteria"":[{""name"":""主要诊断准确性"",""points"":40},{""name"":""必要次要诊断覆盖"",""points"":20},{""name"":""排序与临床重要性"",""points"":20},{""name"":""术语规范与不确定性表达"",""points"":10},{""name"":""无病例外臆测"",""points"":10}],""critical_errors"":[""遗漏危及生命的主要诊断"",""把缺乏证据的诊断表述为已确诊"",""编造病例外检查或病史""]}",team_authored,true,"{""no_name"":true,""no_identifier"":true,""no_exact_date"":true,""no_institution"":true,""no_copyright_source_text"":true}",团队病例池中的临床情景经重新组织和临床等价改写；公开文本仅保留完成任务所需信息，已删除或泛化身份、时间、机构和地点信息。
